"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000174469",315.458504956372,-0.482390796457638,1.13485867478742,213.324976367572,2.75553702678767e-43,2.82978344112056e-40,"CNTNAP2"
"ENSG00000196628",6050.25308346655,1.13869265824813,0.304642656244531,211.396105047315,7.09970292840866e-43,6.90726361219126e-40,"TCF4"
"ENSG00000262655",545.165097804316,4.42447659282496,1.07744544825938,206.394139822557,8.25663346835975e-42,7.6311934831315e-39,"SPON1"
"ENSG00000179218",4135.25529398201,-1.17577289389612,0.245846327127864,206.085801156624,9.60443682802952e-42,8.45419117933932e-39,"CALR"
"ENSG00000159199",3504.41705416843,-1.19029726494236,0.19567790168123,197.270546364473,7.22911473930476e-40,6.07409936163857e-37,"ATP5G1"
"ENSG00000171843",7279.68583558045,2.76796075822802,0.404932843014199,194.621807937483,2.64624282137256e-39,2.12677385013356e-36,"MLLT3"
"ENSG00000104894",6109.14918770191,1.67483538659391,0.221684068880658,194.157326627138,3.32228158298199e-39,2.55884896089259e-36,"CD37"
"ENSG00000048052",846.006738140396,1.55482317220785,0.480389597147929,193.632995856644,4.29505574035404e-39,3.17576421441778e-36,"HDAC9"
"ENSG00000185215",1383.0147070703,2.35847534510154,0.553328587233564,191.098205224098,1.48615825840566e-38,1.05660136179341e-35,"TNFAIP2"
"ENSG00000136929",6659.29441064148,1.55609748317902,0.516767741673969,185.96556956881,1.83318141220218e-37,1.2550503112799e-34,"HEMGN"
"ENSG00000196549",1057.67461915067,2.57839351066174,1.03838709815546,185.406647264765,2.40983632855635e-37,1.590922304763e-34,"MME"
"ENSG00000081138",340.373471867895,9.35447462002052,1.17964746464309,179.898190846525,3.56634602179335e-36,2.27323814527069e-33,"CDH7"
"ENSG00000144893",1471.75125678072,0.330305311772929,0.351962858015465,177.64145459069,1.07504148449409e-35,6.62404728029111e-33,"MED12L"
"ENSG00000234964",324.015776382113,-1.93770109759496,0.260921880361463,176.934795296463,1.51862743392591e-35,9.05542842455498e-33,NA
"ENSG00000064042",1248.80527391973,6.36053967574238,0.947252029593434,174.623223395608,4.70013294407623e-35,2.71506117097654e-32,"LIMCH1"
"ENSG00000224958",75.1522321517988,9.37229822451286,1.38720041537345,172.57912919854,1.27605649321758e-34,7.14784978094757e-32,"PGM5-AS1"
"ENSG00000222041",1466.25366218668,-0.765302474047508,0.24989900149282,172.223522056569,1.51816220985079e-34,8.25389072032113e-32,"LINC00152"
"ENSG00000182568",7817.54783996198,0.202479817226061,0.295204928000871,165.931919505293,3.27777852891895e-33,1.73113531734477e-30,"SATB1"
"ENSG00000163219",1780.40136492642,1.33790015225876,0.366296315822989,165.000614747796,5.1639281263663e-33,2.65153365044114e-30,"ARHGAP25"
"ENSG00000206120",1234.5311871077,2.75481156500244,0.598875128861867,164.374975166318,7.00771506166039e-33,3.50101656526466e-30,NA
"ENSG00000147862",1712.37339452018,2.04770702174326,0.877554864355572,163.810312825711,9.23078854113683e-33,4.49029279428722e-30,"NFIB"
"ENSG00000164929",1299.46281519667,1.16703811754385,0.551452436325677,162.367573614221,1.86610452685693e-32,8.8448569689616e-30,"BAALC"
"ENSG00000145708",8196.51224734976,3.73022145577078,0.693851615860493,162.072598613136,2.15490947265884e-32,9.95837540052468e-30,"CRHBP"
"ENSG00000205542",18780.4766150817,-1.01572711631402,0.226300253011418,161.046671851857,3.55433840229219e-32,1.60248647235051e-29,"TMSB4X"
"ENSG00000136546",93.1764167714152,10.4957927748654,1.5796167400285,160.957822336946,3.71175088132158e-32,1.63361226288641e-29,"SCN7A"
"ENSG00000274752",1255.008247549,0.870811961071108,0.604641494852609,158.712808712494,1.10925075349195e-31,4.76848841355785e-29,NA
"ENSG00000160593",1756.31548952501,6.08527845459663,0.848556641332389,157.730208074387,1.79090567369595e-31,7.52383894960672e-29,"JAML"
"ENSG00000181467",5669.31677135155,-0.112274410788158,0.23388134812102,156.056894179206,4.04839080482589e-31,1.66298897838237e-28,"RAP2B"
"ENSG00000132465",4617.69335005354,1.95761171010211,1.00821685806425,155.621015852284,5.00649685464142e-31,2.01184987734884e-28,"JCHAIN"
"ENSG00000266402",139.03809208924,-0.957677203130148,0.273031617323788,155.274617545804,5.92710640201443e-31,2.33111833704759e-28,NA
"ENSG00000120802",3253.12324019779,-1.45150640006305,0.255269403608984,152.596649920995,2.18494918057118e-30,8.24260930670575e-28,"TMPO"
"ENSG00000128040",9963.58224623883,1.40564249032512,0.497169103135202,152.626146874258,2.15378248546461e-30,8.24260930670575e-28,"SPINK2"
"ENSG00000197956",3809.67361889977,-0.65906602424426,0.326985319510312,151.793376669558,3.2310656267574e-30,1.19452496221221e-27,"S100A6"
"ENSG00000164687",1802.81319391114,-1.90138661390019,0.285590940778285,151.416686117725,3.8816232859435e-30,1.40689816550325e-27,"FABP5"
"ENSG00000042980",4775.54548918135,1.62620976821773,0.396301557531737,150.792239843882,5.26099845535689e-30,1.87018377783216e-27,"ADAM28"
"ENSG00000260725",242.556499750215,-1.42407481506745,1.95074969623749,149.275807921528,1.10076610599208e-29,3.83918140929502e-27,NA
"ENSG00000174748",94536.6185716232,0.894439429058712,0.105425879139273,145.466146033681,7.02752318569036e-29,2.40562529791641e-26,"RPL15"
"ENSG00000164484",453.313323536481,5.49359453653965,0.98424952922448,145.186678265654,8.05082883223135e-29,2.70581038115994e-26,"TMEM200A"
"ENSG00000241468",1408.06864312674,-0.890504054581357,0.173244679931627,140.771907772987,6.88730597202064e-28,2.27342590880003e-25,"ATP5J2"
"ENSG00000166482",492.683030287022,10.0266507531964,1.04264550871499,139.551054670134,1.24651190243795e-27,4.04241623097642e-25,"MFAP4"
"ENSG00000180530",4571.69294603599,1.59044343858311,0.392763859951524,136.919489779047,4.47545237953828e-27,1.42635753854767e-24,"NRIP1"
"ENSG00000105997",1193.67545859092,2.13484347109621,0.510561645334438,136.358162327502,5.87775650171129e-27,1.84153099888361e-24,"HOXA3"
"ENSG00000187514",62270.2829789531,-0.681130522221453,0.119368808850408,135.986191148057,7.04119349983228e-27,2.16927436407333e-24,"PTMA"
"ENSG00000162894",322.077685856514,-0.272762632770017,1.34947429840786,133.582864709649,2.26080760218889e-26,6.8509882830265e-24,"FCMR"
"ENSG00000010404",4102.84071412592,2.81874554739188,0.421196147659769,133.50722805008,2.34532651496899e-26,6.99247752083901e-24,"IDS"
"ENSG00000275896",17697.718013994,2.21757973733103,1.12049312350669,132.721687384417,3.43346411379365e-26,1.00742197053136e-23,"PRSS2"
"ENSG00000204592",9146.72264476837,1.6484942000221,0.348685465025574,132.248143233097,4.32019691869899e-26,1.24779437565861e-23,"HLA-E"
"ENSG00000054793",365.045664749047,2.15546634173761,0.646012207926788,131.310037019853,6.80959373461854e-26,1.93654369514498e-23,"ATP9A"
"ENSG00000230266",560.797018480196,4.09692157467645,0.869755877725883,130.354069393995,1.08257314897924e-25,3.03202494831535e-23,"XXYLT1-AS2"
"ENSG00000042493",2339.52222705947,0.802083374046372,0.38061393284026,129.509077090213,1.63073404852204e-25,4.49912222192985e-23,"CAPG"
"ENSG00000141232",6553.61795814293,2.36364493082635,0.44520466115251,127.760134938959,3.80657984793181e-25,1.03477394836793e-22,"TOB1"
"ENSG00000135535",45388.4803244512,1.6532247296306,0.378098329302886,126.803643881597,6.05075541034858e-25,1.62098860522164e-22,"CD164"
"ENSG00000122548",2019.48455660974,-0.707195563410916,1.18851435581158,126.728597328525,6.27479651966265e-25,1.65699448094234e-22,"KIAA0087"
"ENSG00000126860",1010.93081352953,1.88338131887563,0.403888753410962,126.68143223431,6.41982503133463e-25,1.6714150099186e-22,"EVI2A"
"ENSG00000188404",16124.3055951041,2.15847499984256,0.463842618407733,125.59774218986,1.08517427920383e-24,2.78603424320593e-22,"SELL"
"ENSG00000149218",312.777980229776,-1.25364356990297,0.545434853846325,125.456775141741,1.16185038347572e-24,2.94202799158201e-22,"ENDOD1"
"ENSG00000205268",2455.73912654399,-0.234520670174673,0.315183223324254,124.987133159756,1.45856586036929e-24,3.64345809850355e-22,"PDE7A"
"ENSG00000183570",41.296131208227,-7.71660970359684,1.58845904095466,124.941478805072,1.49117120221659e-24,3.67523995639649e-22,"PCBP3"
"ENSG00000204257",6194.9455204742,1.50169368797395,0.233797905590308,124.200315566105,2.13493228654636e-24,5.1926609627381e-22,"HLA-DMA"
"ENSG00000165275",765.392522719968,0.826891246025563,0.232688337836888,123.985404326896,2.3690348339142e-24,5.68722193570182e-22,"TRMT10B"
"ENSG00000084234",4494.2526453417,-0.247017268221388,0.268098336938676,122.86665308369,4.07154871860958e-24,9.64904846967924e-22,"APLP2"
"ENSG00000137941",105.945453380381,5.23219756565039,1.147429530074,122.094355471819,5.91663032926341e-24,1.38441660299284e-21,"TTLL7"
"ENSG00000183688",1524.43853729538,0.418202333256691,0.362385511358691,120.975570988273,1.01660232961728e-23,2.34898675787194e-21,"FAM101B"
"ENSG00000100225",4510.79137308293,-1.0527495394591,0.374371052763583,118.079487162659,4.12413879313284e-23,9.41169204827908e-21,"FBXO7"
"ENSG00000055044",8819.23606356762,-0.691427261114538,0.160385847047486,117.88245266081,4.5362058823008e-23,1.02258250895525e-20,"NOP58"
"ENSG00000174059",9801.74203336313,0.756600649614333,0.260960006941688,117.736296709976,4.86822697742389e-23,1.08420693587567e-20,"CD34"
"ENSG00000198832",136.466993252678,11.8168388339671,1.70701985862258,113.616882335667,3.56032738667516e-22,7.83483949317741e-20,"SELM"
"ENSG00000169397",296.285104940737,-7.83748905489182,1.31359537345224,113.515980628505,3.73802601322682e-22,8.12910715935268e-20,"RNASE3"
"ENSG00000010810",594.307238578818,-0.417082685365855,0.398919142236578,113.456503157579,3.84689633639658e-22,8.2685905556152e-20,"FYN"
"ENSG00000101445",338.153342405055,8.08911932472786,1.46591666154457,112.014519873344,7.71471731353672e-22,1.63915574184743e-19,"PPP1R16B"
"ENSG00000071575",1041.60419569083,-2.94368170337321,0.93105215423975,111.952546252562,7.94886837260887e-22,1.66971399849631e-19,"TRIB2"
"ENSG00000150593",6500.21921912338,-0.779405512495071,0.274154723611379,111.883190784515,8.2193410761514e-22,1.70712943587257e-19,"PDCD4"
"ENSG00000181061",2771.16747909846,-0.351441222750562,0.281800079552786,110.42377468958,1.66167372387908e-21,3.41289319843387e-19,"HIGD1A"
"ENSG00000130303",2758.14672103103,2.96336835119699,0.427876089451765,110.3689412167,1.70619661386576e-21,3.46582905574819e-19,"BST2"
"ENSG00000197959",377.869095948793,0.350754704716265,1.04572764706997,109.770637609849,2.27673984857947e-21,4.57451479358603e-19,"DNM3"
"ENSG00000105639",4758.38912268171,0.518815318329463,0.370630464488501,108.71106376802,3.7942523284326e-21,7.54158648291146e-19,"JAK3"
"ENSG00000109265",174.882100251474,0.00469850217340813,0.817524540137574,108.397460319775,4.41327771038134e-21,8.67866366770202e-19,"KIAA1211"
"ENSG00000224739",568.757568293973,2.40823181180568,0.943033687028733,108.199976408747,4.85388734185001e-21,9.44464289622078e-19,NA
"ENSG00000008513",2715.28827938125,1.11629681965324,0.377077457104078,107.696184813249,6.18739735178892e-21,1.19139625049811e-18,"ST3GAL1"
"ENSG00000102007",2435.78870622738,-0.825364232446362,0.265004664569825,107.634167356842,6.37505430578336e-21,1.21487503961243e-18,"PLP2"
"ENSG00000138796",2708.71005430368,-1.07225797409928,0.265610100500021,106.485950543487,1.10834311601207e-20,2.09058392851869e-18,"HADH"
"ENSG00000150347",3519.32298349446,1.12642962077281,0.640745868046481,104.208386361698,3.31755419801198e-20,6.19444336871227e-18,"ARID5B"
"ENSG00000026508",17473.0728523594,1.76310042543021,0.281169283995203,103.778689514486,4.07948657242676e-20,7.54093092913086e-18,"CD44"
"ENSG00000166963",901.620280998617,1.56459966442251,0.615810690127134,102.905404534421,6.20924630824583e-20,1.13641502978143e-17,"MAP1A"
"ENSG00000135426",3599.12629727577,1.23351215609598,0.345315602262686,102.659596060752,6.98841431263591e-20,1.26647880950073e-17,"TESPA1"
"ENSG00000223865",6762.47844221935,1.39329081131211,0.338669086552122,102.443212748277,7.75476565263482e-20,1.39171692319373e-17,"HLA-DPB1"
"ENSG00000119801",12353.7509245804,1.79385051320872,0.373808604325839,102.400117886517,7.91713905448037e-20,1.40719534059682e-17,"YPEL5"
"ENSG00000182118",102.483172601395,-2.13982977923009,1.04722958301119,102.189577922893,8.7605963186749e-20,1.54228212334005e-17,"FAM89A"
"ENSG00000019991",624.879823441488,-6.01211579852555,1.12919444985472,101.813853088731,1.04950497898176e-19,1.83019806947904e-17,"HGF"
"ENSG00000143119",8770.1089610025,1.35116206396581,0.326539798171829,101.279430732313,1.35691163243737e-19,2.34415995566399e-17,"CD53"
"ENSG00000166831",98.7324867429102,-9.83605707285945,1.72422802931165,101.009057407499,1.5452060438925e-19,2.64473460382897e-17,"RBPMS2"
"ENSG00000234745",6222.11652925082,-0.344282862804372,0.300324713770983,100.44856533853,2.02282557518275e-19,3.43045236305074e-17,"HLA-B"
"ENSG00000104408",23712.3613615608,0.842025445108756,0.136561566348451,100.109050176736,2.38122826701197e-19,4.00154586506511e-17,"EIF3E"
"ENSG00000221869",71.3167346584246,-3.8867960172023,1.55517240632433,99.9265031669404,2.599483008968e-19,4.32895886673635e-17,"CEBPD"
"ENSG00000130826",3053.33483005051,-0.481811992135347,0.300302053594576,99.511032977065,3.17364835064341e-19,5.23793658586103e-17,"DKC1"
"ENSG00000141480",353.76997718185,0.733349011488978,0.332435247788994,98.8001514450307,4.46501608221591e-19,7.3040550690054e-17,"ARRB2"
"ENSG00000123146",972.973021209561,-0.402395941991028,0.589616076631007,98.5488863070134,5.03752917361573e-19,8.1683093661655e-17,"ADGRE5"
"ENSG00000169020",1727.26315185172,-0.952292158925808,0.20197195921424,98.4266139260804,5.3421024595084e-19,8.58684904034894e-17,"ATP5I"
"ENSG00000140968",709.549559643463,1.86616694002244,1.48677217656101,97.7321350863059,7.45575068367069e-19,1.18809958092804e-16,"IRF8"
"ENSG00000168461",375.071358688868,-0.465626185789317,1.88051887161793,97.4290879898569,8.6229320192763e-19,1.36234955877199e-16,"RAB31"
"ENSG00000244363",2690.35049303845,0.918400257522871,0.133505644683158,96.9688970467015,1.07536610106623e-18,1.68458833713638e-16,NA
"ENSG00000169385",1104.13354963431,-6.20364462235332,1.24933797970172,96.7392543613753,1.2006202639475e-18,1.86499710748484e-16,"RNASE2"
"ENSG00000135916",996.001515836811,-0.482650924421544,0.609039302299033,96.6692953243987,1.24159998926672e-18,1.9125813167996e-16,"ITM2C"
"ENSG00000172493",4040.80994427316,0.294603219992305,0.298900121006154,96.4928573410446,1.3512657888042e-18,2.06430976083022e-16,"AFF1"
"ENSG00000081320",15453.1034986605,1.64454306550996,0.38807713071962,96.40841694141,1.4071231434457e-18,2.13202223824539e-16,"STK17B"
"ENSG00000149516",1292.09401712281,-5.71664146489846,1.29166829152931,96.2175646568059,1.54201884917403e-18,2.31741613227495e-16,"MS4A3"
"ENSG00000133742",2663.19021297474,-6.57195743885516,1.36014928011955,96.1272004961724,1.61032241142076e-18,2.40054917541232e-16,"CA1"
"ENSG00000185201",4567.95590878762,0.0117077511091451,0.266336558338178,95.4638788365833,2.21341237288017e-18,3.2731942170152e-16,"IFITM2"
"ENSG00000229425",3758.64945225501,2.31109187854827,0.844366433308949,95.3444808268863,2.34382409295057e-18,3.43853875858661e-16,NA
"ENSG00000143995",8502.88400412256,2.11592994020726,0.449701229726006,95.2647742370763,2.43512848258763e-18,3.54435826776632e-16,"MEIS1"
"ENSG00000091972",1367.78328565884,3.86360911934438,0.777928660139472,94.9548920930372,2.82514925401845e-18,4.07991280941649e-16,"CD200"
"ENSG00000026025",10484.3638092761,1.38646422505251,0.426366953748429,94.8798162867509,2.92867611855073e-18,4.19663395747366e-16,"VIM"
"ENSG00000234741",22404.760377839,0.990242906644457,0.156048496254288,94.8024064831925,3.03939162001863e-18,4.29777040811137e-16,"GAS5"
"ENSG00000283403",117.182075842142,-1.71248462585248,1.78288487118381,94.798042957767,3.04575560434184e-18,4.29777040811137e-16,NA
"ENSG00000167613",3772.88556548474,1.13633217752742,0.405560511390425,94.7299434462911,3.1468181611562e-18,4.40673740219488e-16,"LAIR1"
"ENSG00000113369",10094.2001663763,1.86147331376709,0.371990307946037,94.2578588016581,3.94580734356375e-18,5.48407885306585e-16,"ARRDC3"
"ENSG00000111843",5133.61873105259,-0.583171704482667,0.32627433616094,94.2098237291399,4.03769203978139e-18,5.56990577278799e-16,"TMEM14C"
"ENSG00000134531",1313.2687347003,2.36118261148364,0.663197124369835,94.0691232089304,4.31931907743248e-18,5.87078037840731e-16,"EMP1"
"ENSG00000174175",797.383705909958,1.29975606077519,1.09671787511094,94.0834011430372,4.28986770265468e-18,5.87078037840731e-16,"SELP"
"ENSG00000104043",3526.38860075978,-0.0520892413933742,0.520548647380093,93.7369014679047,5.06464151592268e-18,6.83356922787085e-16,"ATP8B4"
"ENSG00000034510",8233.95761588349,-0.668841351113599,0.18039367274004,93.4495447215643,5.81216005501962e-18,7.78534627659694e-16,"TMSB10"
"ENSG00000267519",1714.38779557329,2.21534369180662,0.466748337386666,93.1893259670223,6.58374761738402e-18,8.7554370293053e-16,"LOC284454"
"ENSG00000049323",539.846898602924,-1.53988892832571,1.32514580582492,93.1406292258914,6.73912122926499e-18,8.89804685164024e-16,"LTBP1"
"ENSG00000179958",999.294012530286,-0.836180588311499,0.294375690044552,93.0709666690507,6.96777892756324e-18,9.13470875716358e-16,"DCTPP1"
"ENSG00000129562",4973.46658352383,-0.904261862612696,0.233495617334259,92.9885808821758,7.24822259155246e-18,9.43545032428502e-16,"DAD1"
"ENSG00000228956",412.813921425052,0.860100683162631,0.393125927919835,92.8010278421283,7.92943425464002e-18,1.02500414123791e-15,NA
"ENSG00000069869",1381.70510016441,0.180240470105978,0.278128289221659,92.4572424983769,9.34846022108291e-18,1.20004366101887e-15,"NEDD4"
"ENSG00000204482",3222.14065975152,1.41537347424823,0.49262525038591,92.176250858493,1.06947361680532e-17,1.36339446942389e-15,"LST1"
"ENSG00000145687",8182.47695757793,1.29743949863458,0.289862748811423,91.6140535787513,1.39975275041166e-17,1.77222120488763e-15,"SSBP2"
"ENSG00000065413",350.264541081477,1.18497207720167,0.459997979898846,91.4427329729468,1.51936744116337e-17,1.91057871768061e-15,"ANKRD44"
"ENSG00000173889",1829.67077686484,0.821686999732518,0.267484715342995,91.394338121518,1.55496945875283e-17,1.94213584088149e-15,"PHC3"
"ENSG00000183011",2005.72369927406,-1.61097890246153,0.388813381041613,91.2819651137124,1.64088485930795e-17,2.03568836404748e-15,"NAA38"
"ENSG00000151090",505.941522979177,2.84013853112082,1.02866681990137,91.1454238240493,1.75168467615891e-17,2.15865941591983e-15,"THRB"
"ENSG00000072274",8280.48737774031,-1.47322639960382,0.499496116931224,91.0709858188277,1.81520567338863e-17,2.22212429619793e-15,"TFRC"
"ENSG00000102786",5097.06784698602,1.46229398367274,0.368905753071484,91.0199375145535,1.8600923968366e-17,2.25982000123103e-15,"INTS6"
"ENSG00000183283",11784.9558256579,1.47790798930654,0.223377667315335,91.008334280276,1.87044879734026e-17,2.25982000123103e-15,"DAZAP2"
"ENSG00000090013",1282.80878665918,-0.203898084686754,0.518317380410272,90.5649012224239,2.31252782996481e-17,2.77578421668178e-15,"BLVRB"
"ENSG00000068724",361.184539324892,-0.781176922803135,0.495248252366624,90.4412573734339,2.45343996363407e-17,2.90957986357195e-15,"TTC7A"
"ENSG00000134202",1395.07545779586,2.66336118464306,0.597271808688821,90.4395246113829,2.45547448589248e-17,2.90957986357195e-15,"GSTM3"
"ENSG00000107447",4660.76115186905,7.49868635537802,1.24621071617647,90.2742164164837,2.65752707648521e-17,3.12894191139039e-15,"DNTT"
"ENSG00000095932",3610.3541673272,-0.472391915465609,0.531254750209105,90.0955275447174,2.89465382792214e-17,3.38656177273043e-15,"SMIM24"
"ENSG00000249241",486.399685776207,2.30506319518713,0.571285595000002,90.0418027003093,2.9699984778457e-17,3.452856720942e-15,"LOC101060498"
"ENSG00000123836",3594.38241433773,1.44563964363112,0.625093786021858,89.8729833281663,3.21974181465145e-17,3.7198079652395e-15,"PFKFB2"
"ENSG00000266074",281.234040525322,0.171520282433422,0.674587351555782,89.4616584362732,3.91961556259892e-17,4.50025426550566e-15,"BAHCC1"
"ENSG00000087086",74775.6731409389,0.971513426643054,0.141755040513593,89.3062436119594,4.22196752993762e-17,4.81747344388253e-15,"FTL"
"ENSG00000134109",2935.71897073953,0.921891233014189,0.272285858493316,88.9013151930225,5.12371800148797e-17,5.81054768450952e-15,"EDEM1"
"ENSG00000153944",5991.9113595937,0.593735331865047,0.323267731894626,88.6407390510167,5.80331790225398e-17,6.54111776970518e-15,"MSI2"
"ENSG00000116741",5243.5833878509,0.0609843190181582,0.381052894510683,88.5295347674565,6.120096720264e-17,6.8563629014594e-15,"RGS2"
"ENSG00000160712",504.130893451855,0.677987785358912,0.641212290639254,88.3591461599095,6.63929798771967e-17,7.39321827126494e-15,"IL6R"
"ENSG00000155368",2742.93855516043,0.109692023352619,0.211558863678849,88.3455577180609,6.68255108507336e-17,7.396823760933e-15,"DBI"
"ENSG00000165323",29.4774590929668,-1.75025341847347,1.81830257866607,88.2149318677497,7.11297351173363e-17,7.82638781930929e-15,"FAT3"
"ENSG00000124831",8139.34297301319,0.567166095615096,0.264719244880361,88.197051751588,7.17400586115429e-17,7.84683422150515e-15,"LRRFIP1"
"ENSG00000198833",2814.69487111776,0.304825312712139,0.273811845879612,88.1310796556657,7.40375707920772e-17,8.05049703583263e-15,"UBE2J1"
"ENSG00000115457",31.0606216566797,-5.14091518173176,1.68274058049367,87.6105148266288,9.4942937787694e-17,1.02632760526639e-14,"IGFBP2"
"ENSG00000233270",435.388726742586,-0.973659333028802,0.200562995690697,87.478344174021,1.01130401223907e-16,1.08685782943251e-14,NA
"ENSG00000198771",1795.81199018155,1.48167521628841,0.460117473114222,87.4259718053995,1.03692168998833e-16,1.10794782886903e-14,"RCSD1"
"ENSG00000138829",39.7178760823668,-7.33773350297209,1.74975806465402,87.3544929751372,1.07293445063986e-16,1.1398386965562e-14,"FBN2"
"ENSG00000139343",2779.28709013959,-1.06686828517559,0.252761588496317,87.2572640758542,1.12393450176384e-16,1.18719595800598e-14,"SNRPF"
"ENSG00000100336",217.952732949575,8.44882110334524,1.31275651810845,86.6991975769379,1.46716377418913e-16,1.53223290202746e-14,"APOL4"
"ENSG00000126561",2432.46460731983,-0.703392866144593,0.33926845340631,86.7110010905596,1.4589184434821e-16,1.53223290202746e-14,"STAT5A"
"ENSG00000283458",784.161808144202,5.94213180326476,1.38584175886107,86.5926153206044,1.54375661902296e-16,1.60316523048536e-14,NA
"ENSG00000122025",3563.68387087106,0.0394230909501808,0.72639992901031,86.5675904352811,1.56231159606994e-16,1.60440721407516e-14,"FLT3"
"ENSG00000152217",350.084419904274,7.10745496619301,1.18958448662343,86.5756215617519,1.55633268204195e-16,1.60440721407516e-14,"SETBP1"
"ENSG00000112137",2864.65225290581,1.26893613661977,0.335755422785497,86.4376492458888,1.6622999786177e-16,1.69765829308001e-14,"PHACTR1"
"ENSG00000198176",1021.62298355407,-1.5907674915002,0.33635435396694,86.384794560045,1.70477727471798e-16,1.7314729628111e-14,"TFDP1"
"ENSG00000105193",14352.9218969147,-0.502828109817155,0.158636941924514,86.3151562538645,1.76240263670756e-16,1.78021927538466e-14,"RPS16"
"ENSG00000132792",3833.4809451817,-0.337935979616157,0.419081704167476,85.6895848931234,2.37560899775351e-16,2.38658327844965e-14,"CTNNBL1"
"ENSG00000159433",973.21393055754,1.67710220645255,0.579304369831266,85.5664309250919,2.51940165795441e-16,2.51735889985336e-14,"STARD9"
"ENSG00000133321",1467.5788686209,2.58871908954395,0.383897861470711,85.3610772426388,2.77876055707901e-16,2.76158004825836e-14,"RARRES3"
"ENSG00000184226",6288.47603585445,3.5185206641257,0.751989525192143,84.7365941321024,3.74307014736537e-16,3.70003484887962e-14,"PCDH9"
"ENSG00000150867",13497.8903114925,-0.111400855901193,0.348691451548938,84.6733607416291,3.85767647675849e-16,3.79303987621706e-14,"PIP4K2A"
"ENSG00000158195",1860.2021175769,0.142614095432171,0.165951892352372,84.3358811614978,4.53128889239561e-16,4.43179233735094e-14,"WASF2"
"ENSG00000157110",554.404600672117,4.70898704791559,0.773672904962228,84.1955600468624,4.84484618191143e-16,4.7135253511912e-14,"RBPMS"
"ENSG00000055163",2975.32571387064,-0.106038704681568,0.480816428023215,84.1505030038409,4.95005579048978e-16,4.7906691773405e-14,"CYFIP2"
"ENSG00000140285",108.236743987266,10.0280015536775,1.9223856457014,83.9978672872363,5.32371841837448e-16,5.12546536269022e-14,"FGF7"
"ENSG00000211899",4110.20928420612,1.96157847640258,0.988490576490726,83.6801611726085,6.19428259322389e-16,5.93271055625614e-14,NA
"ENSG00000169224",1397.46531420531,0.687186748597956,0.513686787882587,83.6515590848687,6.27931157427767e-16,5.98314816755272e-14,"GCSAML"
"ENSG00000162366",387.855941700511,4.72373426231567,1.1905948640071,83.4511352556461,6.90875440300557e-16,6.54914487895169e-14,"PDZK1IP1"
"ENSG00000232125",658.39026602804,1.85432976221009,0.52961679330662,83.4291887157812,6.9813980041841e-16,6.5842419442522e-14,"DYTN"
"ENSG00000069424",738.429437013591,-1.10646530473996,0.387218589429463,83.3783900013535,7.15248308056062e-16,6.71135277889153e-14,"KCNAB2"
"ENSG00000172349",849.184965377136,1.7448790792773,0.465635007847842,83.1278099940764,8.05968373731813e-16,7.52440676183463e-14,"IL16"
"ENSG00000196209",53.7311465509091,-6.16315700544649,1.95629692628812,82.5731734664898,1.04973886666034e-15,9.75096630664142e-14,"SIRPB2"
"ENSG00000111775",4502.76043205769,-0.578916731924586,0.159574085902682,82.4297384147461,1.12396881518354e-15,1.03365987804317e-13,"COX6A1"
"ENSG00000205639",130.856558170851,-4.36613008935853,0.870787309335662,82.4314423317407,1.12305695130005e-15,1.03365987804317e-13,"MFSD2B"
"ENSG00000197321",1061.94904889195,1.98307838786301,0.514448920946982,82.3835873136704,1.14895016916992e-15,1.05140316223297e-13,"SVIL"
"ENSG00000099901",538.165620925986,-1.98657628131184,0.449951871763,82.1167957062323,1.30462373950694e-15,1.18797880910275e-13,"RANBP1"
"ENSG00000143977",3960.55025875618,-0.907561206878296,0.223689674342877,81.885843104406,1.4562946585915e-15,1.30920919008182e-13,"SNRPG"
"ENSG00000163736",167.834384535719,-3.70127816117052,1.53701859826987,81.8806105221378,1.45992769131183e-15,1.30920919008182e-13,"PPBP"
"ENSG00000171490",12431.4126847456,1.54422799310802,0.215298845989272,81.8717681065601,1.46608765132235e-15,1.30920919008182e-13,"RSL1D1"
"ENSG00000172232",225.812275122158,-4.50447118105963,1.49595766741124,81.8808387972802,1.45976900898937e-15,1.30920919008182e-13,"AZU1"
"ENSG00000124813",3029.7925363636,-1.22270618677603,0.637338386861917,81.8358991903083,1.49134265533344e-15,1.32535908576147e-13,"RUNX2"
"ENSG00000159840",773.78752609101,0.22033222610864,0.442641246317293,81.7505637366818,1.55318692590009e-15,1.37371580503651e-13,"ZYX"
"ENSG00000085563",850.692792143969,0.918796672625597,0.467926421798756,81.3788497793032,1.85386847659805e-15,1.63184565666261e-13,"ABCB1"
"ENSG00000169403",257.964257018113,2.02949418421165,1.17024676818439,81.2380566345419,1.98236980092e-15,1.73668747725148e-13,"PTAFR"
"ENSG00000115738",8820.98803027449,2.1082885537197,0.582424326744356,81.224973791691,1.99475299109522e-15,1.73929287926392e-13,"ID2"
"ENSG00000104447",1264.05016331555,1.18546668322208,0.52033636668439,81.1077402655517,2.10922243881013e-15,1.82191480286941e-13,"TRPS1"
